callsign,origin,destination,eobt,flight_date,aircraft_type
AIC2040,VVDN,VVTS,16:44,2025-06-28,A380
CES1006,VVTS,EGLL,16:27,2025-06-28,A380
SCO2176,VVPK,VVTS,16:11,2025-06-28,A380
PAL6987,VVGL,VVTS,16:37,2025-06-28,A330
SIA8396,VVTS,VVCI,17:29,2025-06-28,A320
AXM5342,RKSI,VVTS,17:01,2025-06-28,A321
BAW7636,VVTS,VVBM,17:32,2025-06-28,B787
THD4782,RKSI,VVTS,17:19,2025-06-28,A330
BAV4925,RPLL,VVTS,17:06,2025-06-28,A321
AXM4404,VVTS,ZSPD,17:24,2025-06-28,B787
AIC8318,VVCT,VVTS,17:01,2025-06-28,B777
PIC1453,VVTS,RPLL,17:16,2025-06-28,B737
SCO2293,VVTS,RJAA,17:04,2025-06-28,A330
CSN9674,VVTS,VVCA,17:13,2025-06-28,B787
HVN8922,VVPK,VVTS,17:20,2025-06-28,A350
SCO4364,WSSS,VVTS,17:41,2025-06-28,A330
SIA1431,VVTS,RKSI,17:36,2025-06-28,A380
SCO6688,VVDL,VVTS,17:53,2025-06-28,A330
ANA3316,VVTS,VVCS,17:19,2025-06-28,A330
VJC8730,VVTS,VVPK,17:55,2025-06-28,A330
HVN6428,VMMC,VVTS,17:49,2025-06-28,A330
AXM9076,VVTS,VHHH,17:52,2025-06-28,A330
THD593,VVTS,VVPF,17:01,2025-06-28,A380
BAW2975,VVTS,VIDP,17:15,2025-06-28,A350
PAL6153,WSSS,VVTS,17:15,2025-06-28,B787
PAL4367,VVTS,VVPB,17:00,2025-06-28,A330
CSN6402,WSSS,VVTS,17:21,2025-06-28,A350
VJC2186,RKSI,VVTS,17:25,2025-06-28,A330
ANA381,VVTS,VLPL,17:59,2025-06-28,A321
THA439,VVTS,VVCI,17:33,2025-06-28,B777
PIC9076,VVBM,VVTS,17:15,2025-06-28,A330
AXM1068,VVTS,OMDB,17:05,2025-06-28,A330
BAW9985,VVKR,VVTS,17:39,2025-06-28,A330
SIA7547,VVPF,VVTS,17:24,2025-06-28,A330
BAV3918,VVGL,VVTS,17:15,2025-06-28,A320
DAL9556,VVTH,VVTS,17:38,2025-06-28,B787
BAW8528,VVTS,VVPK,17:33,2025-06-28,A320
CSN5140,RCTP,VVTS,17:23,2025-06-28,B787
UAE1247,VVCI,VVTS,17:49,2025-06-28,A321
HVN5883,VVTS,VVPC,17:30,2025-06-28,A320
BAW7073,VVTS,RPLL,17:00,2025-06-28,A320
UAE9587,VVTS,WSSS,17:32,2025-06-28,B787
DAL2173,VVTS,KJFK,17:35,2025-06-28,A350
ANA8693,VVTS,VVCI,17:22,2025-06-28,B787
AIC7324,RKSI,VVTS,17:58,2025-06-28,B787
VJC9404,VVTS,WSSS,17:39,2025-06-28,A380
THD5108,VVPC,VVTS,17:37,2025-06-28,B787
PAL118,VVTS,VVPF,17:48,2025-06-28,A321
AIC8538,VVTS,VVPK,17:41,2025-06-28,B787
PIC797,VVDN,VVTS,17:08,2025-06-28,A330
CES8418,VVTS,VVBM,17:15,2025-06-28,B787
THD3500,VVNB,VVTS,17:00,2025-06-28,A321
CES5972,RKSI,VVTS,17:32,2025-06-28,B737
UAE4520,VVTH,VVTS,17:59,2025-06-28,B737
AXM8459,RKSI,VVTS,17:57,2025-06-28,A320
THD5050,VVBM,VVTS,17:18,2025-06-28,B777
CSN478,VVTS,VVDN,17:17,2025-06-28,A380
VJC5147,VVTS,VVNB,17:32,2025-06-28,B787
SIA1063,VVTS,ZGGG,17:54,2025-06-28,B787
CES2288,VVTS,RKSI,17:33,2025-06-28,B787
THD9375,VVTS,VVDL,17:10,2025-06-28,A321
THA4788,VVCI,VVTS,17:53,2025-06-28,B787
ANA6587,VTBS,VVTS,17:40,2025-06-28,A321
VJC4600,VVTS,VVTH,17:13,2025-06-28,A320
BAW4641,VVTS,VVKR,18:52,2025-06-28,B777
KAL8792,VVTS,RPLL,18:56,2025-06-28,B787
CSN6185,VVPK,VVTS,18:40,2025-06-28,B777
THD6114,VVPK,VVTS,18:15,2025-06-28,A321
CES8276,VVTS,VHHH,18:21,2025-06-28,A330
ANA7668,VVTS,EGLL,18:39,2025-06-28,A350
PIC3092,VVPC,VVTS,18:17,2025-06-28,B737
BAW8079,ZGGG,VVTS,18:14,2025-06-28,B737
SCO7567,VVTS,RKSI,18:01,2025-06-28,B787
DAL4336,VVTS,VVCA,18:31,2025-06-28,B787
CPA7504,VVCS,VVTS,18:16,2025-06-28,B737
HVN8193,VVPC,VVTS,18:02,2025-06-28,A321
CSN5923,RCTP,VVTS,18:45,2025-06-28,A380
CSN6182,VVDN,VVTS,18:43,2025-06-28,A321
HVN6231,VVTS,VVCA,18:22,2025-06-28,A321
THA8151,VVPB,VVTS,18:17,2025-06-28,B737
BAW335,VMMC,VVTS,18:29,2025-06-28,B737
CSN9421,VVTS,KJFK,18:58,2025-06-28,B777
ANA2646,VVTS,VVCI,18:55,2025-06-28,A320
PIC2633,WSSS,VVTS,18:57,2025-06-28,A380
THD6263,EGLL,VVTS,18:09,2025-06-28,B737
CPA896,VVTS,ZGGG,18:34,2025-06-28,B787
BAV4485,VVTS,RPLL,18:54,2025-06-28,A330
VJC6395,VVTS,VVPK,18:49,2025-06-28,B777
BAV6358,VLPL,VVTS,18:54,2025-06-28,A320
THD8704,VVCS,VVTS,18:18,2025-06-28,B737
CSN837,EGLL,VVTS,18:45,2025-06-28,A380
KAL7316,VVTS,VVNB,18:15,2025-06-28,A320
PAL7322,VVTS,EGLL,18:40,2025-06-28,A380
DAL218,VVTS,VVDL,18:37,2025-06-28,B787
AXM7263,VVTH,VVTS,18:50,2025-06-28,B787
THD2231,VLPL,VVTS,18:46,2025-06-28,A330
BAW976,VLPL,VVTS,18:50,2025-06-28,B737
DAL5634,VVTS,EGLL,18:51,2025-06-28,B777
CAL7018,VVCI,VVTS,18:21,2025-06-28,A330
UAE7625,KJFK,VVTS,18:13,2025-06-28,B787
DAL8828,VVTS,VVGL,18:16,2025-06-28,A380
THD7075,VVTS,WSSS,18:20,2025-06-28,A350
PAL6809,VVTS,VVPC,18:31,2025-06-28,A321
THA6711,VVTS,RJAA,18:29,2025-06-28,B787
HVN8379,VVTS,VVCI,18:03,2025-06-28,A330
HVN5591,VVTS,VVCI,18:29,2025-06-28,B787
PIC5965,VVTS,VVPB,18:28,2025-06-28,A321
DAL2263,VVTS,RJAA,18:30,2025-06-28,A330
BAW1572,VVTS,VVCT,18:46,2025-06-28,A321
VJC3837,VVTS,RKSI,18:47,2025-06-28,A330
VJC7320,VVTS,ZSPD,18:50,2025-06-28,A350
SIA2058,VVTS,VVPF,19:22,2025-06-28,A330
BAW6411,VVTS,VMMC,19:06,2025-06-28,A320
SIA6571,VVTS,RCTP,19:03,2025-06-28,A321
PAL1906,VVCI,VVTS,19:47,2025-06-28,B737
PIC653,VVPK,VVTS,19:26,2025-06-28,B787
THA6041,VVTS,VTBS,19:16,2025-06-28,A350
DAL298,RPLL,VVTS,19:55,2025-06-28,A321
HVN1080,VVTS,VVKR,19:51,2025-06-28,B787
UAE6446,VVTS,OMDB,19:25,2025-06-28,B777
DAL7609,VVTS,WSSS,19:05,2025-06-28,B787
CSN7355,VVTS,VVDL,19:08,2025-06-28,A321
AXM4308,RCTP,VVTS,19:18,2025-06-28,B737
KAL1139,VVTS,VVGL,19:25,2025-06-28,B737
CAL4736,VVTS,ZGGG,19:22,2025-06-28,A320
PAL4115,VVPB,VVTS,19:20,2025-06-28,A380
THD8651,VVTS,ZGGG,19:30,2025-06-28,A380
SIA3110,VVTS,VVDN,19:36,2025-06-28,A380
PIC5377,VVTS,RKSI,19:23,2025-06-28,A321
BAW1625,VVTS,VVNB,19:23,2025-06-28,B777
BAV5511,VVTS,VVPF,19:17,2025-06-28,B777
CAL3439,VVCS,VVTS,19:09,2025-06-28,B787
KAL3765,VVKR,VVTS,19:24,2025-06-28,A350
THA4315,VVTS,ZGGG,19:00,2025-06-28,A350
AXM9039,VHHH,VVTS,19:08,2025-06-28,A320
THA9694,VVDN,VVTS,19:23,2025-06-28,A330
THD4501,VVTS,VVGL,19:28,2025-06-28,B737
BAW3609,EGLL,VVTS,19:03,2025-06-28,B787
CES4225,VVDL,VVTS,19:36,2025-06-28,A321
CES624,VVTS,VVPB,19:09,2025-06-28,A330
AXM3145,WMKK,VVTS,19:12,2025-06-28,A320
ANA2182,VVNB,VVTS,19:54,2025-06-28,A380
ANA2195,VVTS,VVPB,19:43,2025-06-28,A350
CAL9593,RPLL,VVTS,19:52,2025-06-28,B787
UAE885,VVTS,RKSI,19:21,2025-06-28,A380
DAL156,VVTS,RPLL,20:15,2025-06-28,A330
UAE5376,VVPC,VVTS,20:09,2025-06-28,A320
SCO4743,VVCT,VVTS,20:12,2025-06-28,B787
CSN9998,ZGGG,VVTS,20:00,2025-06-28,A380
CES5793,VLPL,VVTS,20:45,2025-06-28,A330
THA3608,VVKR,VVTS,20:02,2025-06-28,A320
CAL9270,OMDB,VVTS,20:34,2025-06-28,A380
UAE7136,VMMC,VVTS,20:56,2025-06-28,A321
THA6226,VTBS,VVTS,20:12,2025-06-28,A330
UAE3239,VVTS,VVPC,20:07,2025-06-28,B737
SIA9679,VVTS,RKSI,20:31,2025-06-28,A350
PAL4702,VVPC,VVTS,20:32,2025-06-28,A321
BAV1785,VVTS,RPLL,20:37,2025-06-28,A380
UAE9488,VVTS,EGLL,20:25,2025-06-28,A350
CPA5858,VVTS,ZGGG,20:10,2025-06-28,B737
UAE3282,VVTS,VLPL,20:01,2025-06-28,A320
SCO8032,VVTS,OMDB,20:43,2025-06-28,A350
UAE9876,KJFK,VVTS,20:33,2025-06-28,A330
SCO1254,VVTS,RJAA,20:19,2025-06-28,A320
SCO5314,VVTS,ZGGG,20:03,2025-06-28,A380
VJC2845,VVPK,VVTS,20:04,2025-06-28,B787
PAL8054,ZSPD,VVTS,20:24,2025-06-28,A320
BAW1012,ZGGG,VVTS,20:16,2025-06-28,B737
HVN3947,VVCS,VVTS,20:55,2025-06-28,A380
HVN9172,VLPL,VVTS,20:52,2025-06-28,A320
ANA9715,VTBS,VVTS,20:53,2025-06-28,A321
HVN2332,WMKK,VVTS,20:50,2025-06-28,B787
BAV9465,VVTS,WMKK,20:46,2025-06-28,A321
ANA9630,VVPC,VVTS,20:45,2025-06-28,A350
BAV5840,VVTS,RJAA,20:04,2025-06-28,B777
BAW1310,VVTS,RKSI,20:21,2025-06-28,A330
BAW4935,RJAA,VVTS,20:57,2025-06-28,A380
VJC2050,VVTS,VHHH,20:17,2025-06-28,A320
BAW372,VVTS,VVBM,20:46,2025-06-28,A330
THD8714,VVTS,WMKK,20:46,2025-06-28,A330
THA9460,OMDB,VVTS,20:16,2025-06-28,B787
SCO4085,VVPK,VVTS,20:36,2025-06-28,A330
AIC6032,VVTS,RKSI,20:02,2025-06-28,A321
SCO3327,VVTS,VVNB,20:49,2025-06-28,B737
BAW6218,VVTS,VVBM,20:18,2025-06-28,A321
UAE6649,RKSI,VVTS,20:55,2025-06-28,A330
BAW4549,OMDB,VVTS,20:02,2025-06-28,B737
BAV9154,VLPL,VVTS,20:34,2025-06-28,A330
AIC5055,ZGGG,VVTS,20:32,2025-06-28,B787
CSN3925,VVTS,VVCT,20:25,2025-06-28,A320
BAV7730,VVGL,VVTS,20:52,2025-06-28,B737
BAV4449,VVCA,VVTS,20:49,2025-06-28,B737
THD964,VVCT,VVTS,20:37,2025-06-28,A330
CES7878,VVTH,VVTS,20:40,2025-06-28,A380
DAL5588,VVTS,VHHH,20:36,2025-06-28,B737
AXM9526,VVNB,VVTS,20:36,2025-06-28,B777
AXM9928,VTBS,VVTS,20:58,2025-06-28,B737
THD1558,VVTS,EGLL,20:41,2025-06-28,B787
BAW3051,KJFK,VVTS,20:44,2025-06-28,B787
THD1603,VVDN,VVTS,20:17,2025-06-28,A350
SCO9907,VVTS,VVCT,20:41,2025-06-28,A380
DAL4314,VTBS,VVTS,20:36,2025-06-28,B787
BAW8897,VVTS,EGLL,21:57,2025-06-28,A320
PIC1260,VMMC,VVTS,21:10,2025-06-28,B737
VJC6428,VVDN,VVTS,21:28,2025-06-28,A380
THA2329,VVTS,ZGGG,21:38,2025-06-28,B777
ANA3718,VVTS,EGLL,21:12,2025-06-28,A380
UAE4600,VVTS,ZGGG,21:40,2025-06-28,A380
BAV2116,VVCT,VVTS,21:55,2025-06-28,B787
VJC8584,RPLL,VVTS,21:36,2025-06-28,A380
PAL8092,VVDN,VVTS,21:02,2025-06-28,B737
KAL6310,WMKK,VVTS,21:10,2025-06-28,B787
PIC8216,VVTS,WSSS,21:24,2025-06-28,B787
CPA6648,VVTS,RKSI,21:46,2025-06-28,B787
PAL4022,VVTS,VVCS,21:57,2025-06-28,A320
UAE8508,VVTS,RPLL,21:41,2025-06-28,A350
AXM8114,VVTS,VLPL,21:06,2025-06-28,A350
PIC5819,VVTS,VIDP,21:00,2025-06-28,A321
SCO8116,OMDB,VVTS,21:16,2025-06-28,A350
THA4601,VVTS,RCTP,21:54,2025-06-28,A380
VJC1871,VVTS,ZSPD,21:39,2025-06-28,B737
ANA2693,VVTS,ZGGG,21:58,2025-06-28,A320
THA4888,VMMC,VVTS,21:36,2025-06-28,A350
CAL5082,VVTS,VVPK,21:02,2025-06-28,B777
CES2622,OMDB,VVTS,21:38,2025-06-28,B737
PAL5021,VVDL,VVTS,21:07,2025-06-28,A350
ANA957,VVTS,VVBM,22:14,2025-06-28,B737
CSN201,VVTS,VVCT,22:48,2025-06-28,B787
PAL9553,ZGGG,VVTS,22:57,2025-06-28,A350
HVN7725,VVTS,KJFK,22:21,2025-06-28,B737
THA8650,VMMC,VVTS,22:25,2025-06-28,A330
UAE194,VVTS,VVCA,22:51,2025-06-28,A350
THA6111,WMKK,VVTS,22:02,2025-06-28,A320
UAE8811,EGLL,VVTS,22:11,2025-06-28,A380
HVN6558,VVTS,VVPK,22:48,2025-06-28,A320
ANA3859,VVTS,VIDP,22:57,2025-06-28,A330
KAL3301,VVTS,VVPK,22:23,2025-06-28,B777
CSN6974,VMMC,VVTS,22:22,2025-06-28,A320
CSN4514,VVTS,VVCA,22:47,2025-06-28,A380
AXM738,VIDP,VVTS,22:05,2025-06-28,B737
SCO5424,VVPC,VVTS,22:31,2025-06-28,A330
AXM2608,VVTS,VVBM,22:39,2025-06-28,B787
CAL4779,RCTP,VVTS,22:44,2025-06-28,B777
VJC7563,KJFK,VVTS,22:03,2025-06-28,A330
KAL5830,RJAA,VVTS,22:14,2025-06-28,A321
AXM9352,VVTH,VVTS,22:19,2025-06-28,A321
AXM472,VVTS,VVNB,22:11,2025-06-28,A321
DAL1381,VVCS,VVTS,22:14,2025-06-28,B777
UAE8541,WMKK,VVTS,22:41,2025-06-28,B737
PIC6459,VVPB,VVTS,23:15,2025-06-28,B787
BAW2241,EGLL,VVTS,23:22,2025-06-28,A330
CPA9655,VVTS,RPLL,23:19,2025-06-28,A330
SIA375,VVTS,VMMC,23:53,2025-06-28,B787
CES2778,VVTS,VIDP,23:16,2025-06-28,A320
THA6963,VVTH,VVTS,23:46,2025-06-28,A330
UAE7878,VVTS,WSSS,23:01,2025-06-28,B737
HVN4941,RJAA,VVTS,23:17,2025-06-28,B787
AXM1548,VVCT,VVTS,23:29,2025-06-28,A350
BAV3197,VVTS,VVCS,23:49,2025-06-28,A320
THA4443,VVKR,VVTS,23:43,2025-06-28,A320
CES368,VVNB,VVTS,23:15,2025-06-28,B777
THD5869,VVTS,VVNB,23:44,2025-06-28,A320
UAE9256,VVTS,VVGL,23:15,2025-06-28,B777
DAL8737,WMKK,VVTS,23:06,2025-06-28,B777
AIC6322,VVTS,VLPL,23:44,2025-06-28,A320
PIC7938,VVTS,VVPK,23:24,2025-06-28,A380
THD7661,VVTS,OMDB,23:04,2025-06-28,B777
PAL5408,VVBM,VVTS,23:14,2025-06-28,B777
SIA3523,RKSI,VVTS,23:24,2025-06-28,B777
THD5743,VVTS,VVPC,23:06,2025-06-28,B737
AIC1452,RKSI,VVTS,23:43,2025-06-28,B777
VJC6856,VTBS,VVTS,23:57,2025-06-28,B787
THA2520,ZSPD,VVTS,23:18,2025-06-28,A320
CES5770,VVTS,VVDL,23:17,2025-06-28,A321
CAL5420,VVTS,VTBS,00:25,2025-06-29,A350
AIC6149,VVTS,EGLL,00:27,2025-06-29,A350
CAL1726,VVTH,VVTS,00:18,2025-06-29,A321
DAL3876,VMMC,VVTS,00:29,2025-06-29,B787
ANA8101,RCTP,VVTS,00:54,2025-06-29,B777
PAL9167,VVTS,VVCS,00:07,2025-06-29,A350
SCO6553,RPLL,VVTS,00:15,2025-06-29,B777
THA7830,VVCT,VVTS,00:57,2025-06-29,B787
UAE6645,VVCT,VVTS,00:30,2025-06-29,A321
CES9157,VVTS,WMKK,00:14,2025-06-29,A321
VJC8943,VVCA,VVTS,00:03,2025-06-29,A380
VJC8433,VVDL,VVTS,00:03,2025-06-29,B777
PAL7643,VVTS,VVGL,01:54,2025-06-29,A380
PAL1266,VVGL,VVTS,01:25,2025-06-29,A321
CPA3907,VVCI,VVTS,01:46,2025-06-29,A321
CAL9844,VVCI,VVTS,01:47,2025-06-29,A380
AXM9650,VVTS,OMDB,01:20,2025-06-29,A320
CSN235,VVTS,VVCT,01:25,2025-06-29,B737
AXM7821,VVTS,WMKK,01:18,2025-06-29,A321
DAL6403,VVTH,VVTS,01:30,2025-06-29,B777
UAE3669,VVTS,VMMC,01:58,2025-06-29,A330
THA8104,VVTS,RPLL,01:31,2025-06-29,B777
SIA5453,VVDN,VVTS,01:10,2025-06-29,B787
CAL2129,VVTS,VVNB,02:54,2025-06-29,A321
CPA8572,VLPL,VVTS,02:30,2025-06-29,A321
AIC7915,ZGGG,VVTS,02:08,2025-06-29,A330
PIC672,VVTS,VVGL,02:10,2025-06-29,A320
PIC2934,RKSI,VVTS,02:32,2025-06-29,A330
DAL9840,VVTS,VVPF,02:59,2025-06-29,B787
BAV9623,VVTS,VVDL,02:19,2025-06-29,A350
SIA5571,VVTH,VVTS,02:06,2025-06-29,A350
THA4376,VVCS,VVTS,02:49,2025-06-29,A380
CPA1225,VVTS,VVPF,02:22,2025-06-29,B787
HVN1784,VVCT,VVTS,02:58,2025-06-29,A330
ANA1700,VVTS,RPLL,02:10,2025-06-29,B737
DAL7610,VVPB,VVTS,02:19,2025-06-29,A321
DAL8485,VVTS,VVCI,02:05,2025-06-29,A321
BAW8553,VVTS,OMDB,02:27,2025-06-29,A321
BAW625,KJFK,VVTS,02:59,2025-06-29,B737
BAV9857,WSSS,VVTS,02:29,2025-06-29,A321
CSN877,VVTS,VHHH,02:34,2025-06-29,A380
KAL494,VVDN,VVTS,02:48,2025-06-29,A350
AXM5823,VVCS,VVTS,02:46,2025-06-29,B787
VJC1643,VHHH,VVTS,02:15,2025-06-29,B777
KAL4212,VVDL,VVTS,02:52,2025-06-29,B737
PAL6940,RCTP,VVTS,02:24,2025-06-29,A321
CAL3775,VVPK,VVTS,02:08,2025-06-29,A350
PAL3206,VVBM,VVTS,02:11,2025-06-29,A380
PAL6276,VVTS,VVDL,02:14,2025-06-29,B787
SCO4299,VVTS,VIDP,03:31,2025-06-29,B777
VJC2302,ZGGG,VVTS,03:05,2025-06-29,A330
CSN2717,RKSI,VVTS,03:28,2025-06-29,A350
BAV6186,VVPC,VVTS,03:13,2025-06-29,A380
THD981,VVPC,VVTS,03:48,2025-06-29,B777
CSN2648,VVTS,VVPK,03:58,2025-06-29,B787
PIC5891,VVTS,VVGL,03:31,2025-06-29,A321
CAL7781,VVCA,VVTS,03:19,2025-06-29,B787
CPA5958,VVBM,VVTS,03:20,2025-06-29,B777
DAL2406,VVTS,VVCT,03:57,2025-06-29,A350
PIC2987,VVTS,ZGGG,03:52,2025-06-29,A350
PIC2407,VHHH,VVTS,04:44,2025-06-29,A321
CAL4699,VVTS,WSSS,04:26,2025-06-29,A321
BAW1545,VVTS,VTBS,04:16,2025-06-29,B777
PIC9705,VVTS,VVBM,04:35,2025-06-29,A350
HVN9284,RKSI,VVTS,04:50,2025-06-29,A330
UAE4949,VVTS,KJFK,04:35,2025-06-29,A330
AIC6748,WMKK,VVTS,04:02,2025-06-29,A320
PIC3218,VVCS,VVTS,04:38,2025-06-29,A380
CSN6904,VVTS,VVKR,04:06,2025-06-29,A321
AIC8148,VVTS,VVGL,04:39,2025-06-29,A350
CES7985,RCTP,VVTS,04:37,2025-06-29,A380
VJC8490,VVTS,VMMC,04:25,2025-06-29,B737
VJC3335,VTBS,VVTS,04:39,2025-06-29,B787
SCO3239,VVTS,RCTP,04:57,2025-06-29,A380
PIC3110,VVDL,VVTS,04:40,2025-06-29,A320
THD445,VVPF,VVTS,04:22,2025-06-29,B777
CPA4172,ZSPD,VVTS,04:35,2025-06-29,B777
CSN7848,VVCI,VVTS,04:25,2025-06-29,A321
DAL1306,VVTS,VTBS,04:47,2025-06-29,A350
BAW6451,VVDL,VVTS,04:58,2025-06-29,A330
SIA5762,VVTS,VVCI,04:26,2025-06-29,A330
SIA3618,VVTS,EGLL,04:58,2025-06-29,B777
UAE4332,VVTS,VVPC,04:43,2025-06-29,B787
AXM5429,VVTS,VVDL,04:27,2025-06-29,A350
BAW5235,VVTS,VVPK,04:37,2025-06-29,A380
VJC4023,ZSPD,VVTS,04:49,2025-06-29,A320
SIA1489,VVNB,VVTS,04:36,2025-06-29,A320
CAL644,VVTS,VVGL,04:08,2025-06-29,A321
CPA2760,RJAA,VVTS,04:53,2025-06-29,A380
SCO4024,VVTS,VVGL,05:07,2025-06-29,A350
PAL721,VVTS,EGLL,05:45,2025-06-29,A320
PIC5171,VVTS,ZSPD,05:10,2025-06-29,B787
AXM1313,VVTS,VVGL,05:02,2025-06-29,B787
UAE1105,KJFK,VVTS,05:14,2025-06-29,A330
CSN7229,VVTS,VVCA,05:13,2025-06-29,A321
SCO7843,RPLL,VVTS,05:06,2025-06-29,B777
KAL7124,VVTS,VTBS,05:55,2025-06-29,B777
DAL6797,VVTS,VVDL,05:52,2025-06-29,A330
KAL6418,VVTS,VVPC,05:05,2025-06-29,B777
SIA693,VIDP,VVTS,05:38,2025-06-29,B787
CSN3498,VVTS,VVCA,05:56,2025-06-29,A320
CPA8909,VMMC,VVTS,05:04,2025-06-29,B787
PIC431,VVTS,VVCI,05:20,2025-06-29,B787
SCO9023,VVTS,ZSPD,05:12,2025-06-29,A320
HVN8863,VVTS,VHHH,05:58,2025-06-29,B787
PAL3180,RJAA,VVTS,05:43,2025-06-29,B777
BAV7919,ZSPD,VVTS,05:06,2025-06-29,A320
CAL112,VVTS,VVKR,06:06,2025-06-29,B737
THA5723,VVTS,WMKK,06:17,2025-06-29,A320
SCO8494,RPLL,VVTS,06:04,2025-06-29,B777
ANA114,VVTS,WMKK,06:59,2025-06-29,A330
ANA3024,VVTS,WMKK,06:22,2025-06-29,A350
ANA4345,VVTS,VVCA,06:58,2025-06-29,A380
CSN113,VVTS,KJFK,06:21,2025-06-29,B737
THD2479,VVCT,VVTS,06:35,2025-06-29,A330
CAL1656,VVTS,RJAA,06:01,2025-06-29,B787
CAL4140,WSSS,VVTS,06:16,2025-06-29,A330
BAV9360,WSSS,VVTS,06:16,2025-06-29,A330
THD1807,VVTS,WSSS,06:10,2025-06-29,A380
ANA3883,VVTS,VVPK,06:52,2025-06-29,A350
CSN9745,VVTS,VVPF,06:13,2025-06-29,A350
CES5744,RPLL,VVTS,06:49,2025-06-29,A320
UAE6167,VVTS,VTBS,06:59,2025-06-29,B787
CSN2139,VVTS,VVNB,06:56,2025-06-29,B737
BAV8310,VVTS,ZSPD,06:20,2025-06-29,A330
PIC904,VVTS,RKSI,06:40,2025-06-29,B787
CSN7052,VVTS,RKSI,06:48,2025-06-29,B787
CSN3903,KJFK,VVTS,06:48,2025-06-29,B737
THD3494,VVPK,VVTS,06:13,2025-06-29,B787
AXM8359,VVPC,VVTS,06:39,2025-06-29,B737
HVN7172,VTBS,VVTS,06:48,2025-06-29,A350
AIC5110,VVTS,VVDN,06:46,2025-06-29,A321
BAW8831,VVTS,VMMC,06:19,2025-06-29,A350
CPA4039,VVTS,WSSS,06:04,2025-06-29,B787
CES8757,VVTS,VVKR,06:47,2025-06-29,A380
CAL8147,VVTS,VVCS,06:29,2025-06-29,B787
BAW4011,VVTS,VTBS,06:50,2025-06-29,A320
THA2461,WMKK,VVTS,07:14,2025-06-29,A321
BAV6011,VVTS,VVPF,07:32,2025-06-29,B777
KAL8257,VVBM,VVTS,07:14,2025-06-29,B787
CAL9261,VVPF,VVTS,07:13,2025-06-29,A321
UAE6782,VVTS,VVPC,07:31,2025-06-29,A320
BAW3516,VVTS,VVCA,07:55,2025-06-29,A380
BAV720,VVTS,OMDB,07:50,2025-06-29,A320
PAL9691,VHHH,VVTS,07:54,2025-06-29,B787
BAW3788,VVTS,RPLL,07:23,2025-06-29,A330
PAL7771,VVTS,KJFK,07:10,2025-06-29,A330
CSN4884,VVTS,VIDP,07:23,2025-06-29,A330
VJC5533,VVPB,VVTS,07:33,2025-06-29,A321
THA839,VVTS,RKSI,07:12,2025-06-29,B777
THA8883,VVTS,VVCI,07:26,2025-06-29,A330
CES606,VHHH,VVTS,07:05,2025-06-29,A350
VJC7954,VVTS,VVDN,07:05,2025-06-29,A320
UAE986,VVTS,ZGGG,07:32,2025-06-29,A330
THD507,VHHH,VVTS,07:08,2025-06-29,A380
CPA1851,RKSI,VVTS,07:48,2025-06-29,B777
CSN350,RCTP,VVTS,07:04,2025-06-29,A380
THA7723,VHHH,VVTS,07:47,2025-06-29,A321
SCO4558,ZSPD,VVTS,07:30,2025-06-29,A350
THD6248,VVPF,VVTS,07:43,2025-06-29,B787
CES306,VVTS,VVCI,07:50,2025-06-29,B777
ANA2698,OMDB,VVTS,07:29,2025-06-29,B787
THA1571,VVTS,VVTH,07:53,2025-06-29,A330
VJC1375,VVTS,VVPB,07:52,2025-06-29,A330
DAL5397,VVTS,VVPB,07:20,2025-06-29,A350
CAL7863,OMDB,VVTS,07:33,2025-06-29,A350
CSN5264,VVDL,VVTS,07:13,2025-06-29,B737
AXM1376,VVTS,WSSS,07:29,2025-06-29,A380
VJC7113,VVTS,VVGL,07:42,2025-06-29,A330
PIC1775,VVPC,VVTS,07:47,2025-06-29,A321
ANA1694,VVDN,VVTS,07:30,2025-06-29,B787
KAL5099,RJAA,VVTS,07:38,2025-06-29,A380
CES2441,WSSS,VVTS,07:06,2025-06-29,B787
CPA5146,VVTS,VVCI,07:12,2025-06-29,B787
CSN8895,KJFK,VVTS,07:45,2025-06-29,A380
VJC4221,VVTS,VVPB,07:27,2025-06-29,A350
CSN2984,VVTS,VIDP,07:45,2025-06-29,B737
SIA4543,OMDB,VVTS,07:10,2025-06-29,A330
KAL3556,VVTS,RJAA,07:59,2025-06-29,A330
THA933,RKSI,VVTS,07:43,2025-06-29,B737
BAW9221,VMMC,VVTS,07:07,2025-06-29,A320
SCO8028,VVTS,VVCT,07:38,2025-06-29,A320
CSN8078,RPLL,VVTS,07:43,2025-06-29,A380
CAL3964,VVGL,VVTS,07:32,2025-06-29,B787
KAL6058,VVPK,VVTS,08:52,2025-06-29,A330
PIC9037,VVTS,ZSPD,08:36,2025-06-29,A320
THA8066,VVTS,VVBM,08:43,2025-06-29,B737
CAL2883,VVNB,VVTS,08:55,2025-06-29,B777
CPA2061,VVTS,RCTP,08:20,2025-06-29,A330
SCO2642,VMMC,VVTS,08:56,2025-06-29,B737
SCO7098,VVNB,VVTS,08:15,2025-06-29,A350
PAL7862,VVTS,VVCS,08:32,2025-06-29,B737
HVN7321,VVPC,VVTS,08:03,2025-06-29,A350
VJC7340,VVTS,RKSI,08:17,2025-06-29,A330
